"","Unnamed..0","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA.DE.GUABIRABA","BARREIROS","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRAVATA","IBIMIRIM","IGARASSU","IGUARACI","ILHA.DE.ITAMARACA","INAJA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAQUEIRA","JATAUBA","JOAO.ALFREDO","JOAQUIM.NABUCO","JUCATI","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.CAITANO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"60","24 May",24,0,0,4,12,5,0,13,0,7,0,3,2,11,1,6,1,1,1,0,1,8,5,1,3,1,72,1,2,2,0,0,56,0,3,1,1,4,1,12,21,0,7,0,3,5,10,1,3,0,1,6,0,11,0,7,5,0,2,3,3,9,13,23,8,5,34,1,2,0,20,2,0,1,3,1,12,5,247,3,2,7,2,0,1,0,4,4,0,2,1,1,15,2,3,2,0,18,9,147,1,1,1,6,1,13,1,1,0,0,4,17,109,2,1,0,5,0,12,1,0,2,851,0,16,3,1,6,1,0,1,0,0,0,3,0,1,4,0,53,2,3,1,2,5,6,2,0,0,1,3,0,1,19,2,3,4,3,1,0,1,1,0,4,51,4
"61","25 May",26,0,0,5,13,5,0,13,0,7,0,3,2,11,2,6,1,1,1,0,1,9,5,2,3,1,75,1,2,2,0,0,56,0,3,1,1,4,1,12,21,0,7,0,3,5,10,1,3,0,1,6,0,11,0,7,5,0,2,3,3,9,13,24,8,5,34,1,2,0,22,2,0,1,4,1,12,5,250,3,2,7,3,0,1,0,4,4,0,2,1,1,15,2,3,2,0,18,10,150,1,1,1,7,1,15,1,1,0,0,4,17,113,2,1,0,5,0,12,1,0,2,865,0,16,3,1,6,1,0,1,0,0,0,3,0,1,4,0,53,2,3,1,2,5,6,2,0,0,2,3,0,1,19,2,3,4,3,1,0,1,1,0,4,55,4
"62","26 May",27,0,0,5,13,7,0,13,0,7,0,3,2,11,2,7,1,1,1,0,1,9,6,2,3,1,78,1,3,2,0,0,56,0,3,1,1,4,1,12,23,0,8,0,3,5,10,1,3,0,1,6,0,11,0,7,5,0,2,3,3,9,13,24,8,5,34,1,2,0,22,2,0,1,4,1,12,5,262,3,2,8,3,0,1,0,4,4,0,2,1,1,15,2,3,2,0,20,10,151,1,1,1,7,1,17,1,1,0,0,4,19,116,2,2,0,5,0,12,2,0,2,902,0,18,3,1,7,1,0,1,0,0,0,3,0,1,4,0,53,2,3,1,3,5,6,2,0,0,2,3,0,1,19,2,3,4,3,1,0,1,1,0,4,57,4
"63","27 May",30,0,0,5,14,7,0,13,0,7,0,3,2,12,2,7,1,1,2,0,1,9,6,2,3,1,80,1,3,2,0,0,58,0,3,1,1,4,1,13,26,0,8,0,3,5,11,1,3,0,2,6,0,15,0,7,5,0,2,3,3,9,13,24,8,5,37,1,2,0,23,3,0,1,4,1,12,5,278,3,2,9,3,0,1,0,5,4,0,2,1,1,15,2,3,2,0,21,11,161,1,1,1,7,1,17,1,1,0,0,4,19,127,2,2,0,6,0,12,2,0,3,967,0,19,3,1,7,1,0,1,0,0,0,3,0,2,4,0,55,2,3,1,4,5,7,2,0,0,2,3,0,1,19,2,3,4,3,1,0,1,1,0,4,58,4
"64","28 May",35,0,0,5,15,8,0,13,0,8,0,3,3,12,2,7,1,1,2,0,1,9,6,2,3,1,83,1,3,2,0,0,59,1,3,1,1,4,1,17,27,0,8,0,3,5,12,1,4,0,2,6,0,15,0,7,5,0,2,3,3,11,13,26,8,5,40,1,3,0,24,3,1,1,4,1,12,5,292,3,2,9,3,0,1,0,5,4,0,2,1,1,17,2,3,2,0,21,11,163,1,1,1,8,1,18,1,1,0,0,5,19,131,2,2,0,6,0,12,2,0,3,1004,0,19,3,1,7,1,0,1,0,0,0,3,0,2,4,0,55,2,3,1,4,5,7,2,0,0,2,3,0,1,20,3,3,4,3,1,0,1,1,0,4,60,4
"65","29 May",38,0,0,5,15,8,0,13,0,8,0,3,3,12,2,10,1,1,2,0,1,10,8,2,3,1,86,1,3,2,0,0,62,1,3,1,1,4,1,17,33,0,8,0,3,5,13,1,5,0,3,7,0,15,0,7,5,0,2,3,3,11,13,29,10,5,44,1,3,0,25,3,1,1,4,1,12,5,300,3,2,9,3,0,1,0,5,4,0,2,1,1,17,2,3,2,0,22,11,167,1,1,1,8,1,20,1,1,0,0,5,20,140,2,2,0,6,0,12,2,0,3,1040,0,20,5,1,7,1,0,1,0,0,0,3,0,2,4,0,56,2,3,1,4,5,7,2,0,0,2,3,0,1,20,3,4,4,3,1,0,1,1,0,4,62,5
"66","30 May",38,0,0,5,15,8,0,13,0,9,0,3,3,12,2,10,1,1,2,0,1,10,8,2,3,1,92,1,3,2,0,0,66,1,3,1,1,4,1,17,33,0,8,0,4,5,14,1,5,0,3,7,0,15,0,7,5,0,2,3,3,11,14,30,10,5,46,1,3,0,27,3,1,1,5,1,12,5,308,3,2,9,3,0,1,0,5,4,0,2,1,1,17,2,3,2,0,22,11,169,1,1,1,8,1,21,1,1,0,0,5,20,146,2,2,0,8,0,12,3,0,3,1064,0,23,5,1,7,1,0,1,0,0,0,3,0,2,4,0,56,3,3,1,4,5,7,2,1,0,2,3,0,1,20,3,4,4,3,1,0,1,1,0,4,64,5
"67","31 May",40,0,0,5,16,8,0,14,0,9,0,4,3,12,2,10,1,1,2,0,1,10,8,2,3,1,95,1,3,2,0,0,66,1,3,1,1,4,1,19,33,0,9,0,4,5,15,1,7,0,3,7,0,15,0,7,5,0,2,3,3,11,16,30,10,5,48,1,3,0,31,3,1,1,6,1,16,5,318,3,2,9,3,0,1,0,5,4,0,2,1,1,17,2,3,2,0,24,11,170,1,1,1,8,1,23,1,1,0,0,5,20,149,2,3,0,8,0,12,3,0,3,1081,0,23,5,1,7,1,0,1,0,0,0,3,0,3,5,0,57,3,3,1,4,5,8,2,1,0,2,3,0,1,20,3,4,4,3,1,0,1,1,0,4,65,5
"68","01 Jun",41,0,0,5,17,9,0,14,1,9,0,4,3,12,2,11,2,1,2,0,1,10,8,2,3,1,97,1,3,2,0,0,67,1,3,1,1,4,1,20,38,0,9,0,4,5,16,1,8,0,3,7,0,15,0,7,5,0,2,3,3,11,16,33,10,5,48,1,3,0,34,3,1,1,6,1,17,6,322,3,2,9,3,0,1,0,6,4,0,2,1,1,18,2,3,2,0,25,11,171,1,1,1,8,1,25,1,1,0,0,5,21,149,2,4,1,8,0,12,3,0,3,1097,0,26,5,2,8,1,0,1,0,0,0,3,0,3,5,0,57,4,3,1,4,5,8,2,1,0,2,3,0,1,20,3,4,4,3,1,0,2,1,0,7,67,6
"69","02 Jun",41,0,0,5,20,10,0,14,1,9,0,4,3,12,2,11,2,1,2,0,1,10,8,3,3,1,98,1,3,2,0,0,74,1,3,1,1,4,1,21,38,0,10,0,4,5,16,1,8,0,3,7,0,15,0,7,5,0,2,3,3,12,16,33,10,5,48,1,3,0,39,3,1,2,8,1,17,6,332,3,2,9,3,0,1,0,6,4,0,2,1,1,18,2,3,2,0,29,11,175,1,1,1,8,1,25,1,1,0,1,5,21,152,2,4,1,8,1,12,4,0,3,1100,0,26,6,2,8,1,1,1,0,0,0,4,0,4,6,0,57,4,4,1,4,5,8,2,1,0,2,3,0,1,20,3,4,4,3,1,1,2,1,0,7,67,6
"70","03 Jun",45,0,0,5,20,11,0,14,2,9,0,4,3,13,2,11,2,1,2,0,1,10,8,3,3,1,100,1,3,2,0,0,75,1,3,1,1,4,1,21,40,0,10,0,4,5,16,1,8,0,3,7,0,17,0,9,5,0,2,3,3,12,16,34,10,5,52,1,3,0,41,3,1,2,8,1,17,6,344,3,3,9,4,0,1,0,6,4,0,2,1,1,19,2,3,2,0,29,11,179,1,1,1,10,1,26,1,1,0,1,5,21,155,2,4,1,10,1,12,4,0,3,1120,0,28,6,2,8,1,1,1,0,0,0,5,0,4,6,0,59,4,4,1,4,6,8,2,1,0,2,3,0,1,21,3,4,4,3,1,1,2,1,0,7,68,7
"71","04 Jun",47,0,0,5,21,11,0,14,2,9,0,6,3,13,2,11,2,1,2,0,1,10,9,3,3,1,107,1,3,2,0,0,76,1,3,1,1,4,1,21,40,0,10,0,4,5,17,1,9,1,3,7,0,17,0,9,5,0,2,3,7,12,16,37,10,5,53,1,3,0,43,3,1,2,8,1,17,6,360,3,3,9,4,0,1,0,6,4,0,2,1,1,19,2,3,2,0,29,11,180,1,1,1,12,1,27,1,1,0,1,5,22,157,2,4,1,10,1,12,4,0,3,1177,0,30,8,2,8,1,2,1,0,0,0,7,0,4,6,0,60,5,5,1,4,6,8,2,1,0,2,3,0,1,22,3,4,4,3,1,1,2,1,0,7,70,8
"72","05 Jun",47,0,0,5,21,12,0,15,2,10,0,6,3,14,2,12,2,1,2,0,1,10,10,3,3,1,107,1,3,2,0,0,77,1,3,1,1,4,1,21,41,0,10,0,4,7,17,1,9,1,5,7,0,17,0,10,5,0,2,4,7,12,16,38,11,5,53,1,3,0,45,3,1,2,10,1,17,6,363,3,3,9,4,0,1,0,6,4,0,2,1,1,19,2,3,2,0,30,11,180,1,1,1,12,1,27,1,1,0,1,5,23,160,2,4,1,10,1,12,4,0,3,1207,0,31,8,2,8,1,4,1,0,0,1,8,0,4,7,1,62,5,5,1,4,8,8,2,1,0,2,3,0,1,23,3,4,4,3,1,1,2,1,0,7,71,8
"73","06 Jun",47,0,0,6,21,12,0,16,2,10,0,6,3,15,2,12,2,1,2,0,1,10,10,3,3,1,109,1,3,2,0,0,77,1,3,1,2,4,1,22,42,0,10,0,4,7,18,1,9,1,5,7,0,17,0,10,5,0,2,4,7,13,16,38,11,5,55,1,3,0,46,3,1,2,15,1,18,6,365,3,3,10,4,0,1,0,6,4,0,3,1,1,19,2,3,2,0,30,11,184,1,1,1,13,1,28,1,1,0,1,5,24,164,2,4,1,11,1,12,5,0,3,1235,0,31,8,2,8,1,4,1,0,0,1,8,0,4,7,1,62,5,5,1,4,8,9,2,1,0,3,3,1,1,23,3,4,4,3,1,1,2,1,0,7,71,8
"74","07 Jun",48,0,0,7,22,12,0,16,2,10,0,7,3,15,2,12,2,1,2,0,1,10,10,3,3,1,111,1,3,2,0,0,78,1,3,1,2,4,1,22,43,0,11,0,4,7,18,2,9,1,5,7,0,17,1,10,5,0,2,4,7,13,16,38,11,5,55,1,3,0,47,3,1,2,16,1,18,6,369,3,3,10,4,0,1,0,6,4,0,3,1,1,19,2,3,2,0,30,11,184,1,1,2,14,1,30,1,1,1,1,5,24,166,2,4,1,11,1,12,5,0,3,1242,0,31,8,2,8,1,4,1,0,0,1,8,0,4,7,1,62,5,5,1,4,9,9,2,1,0,4,3,1,1,23,3,4,4,3,1,1,2,1,0,8,71,8
"75","08 Jun",48,0,0,7,22,12,0,16,2,10,0,7,3,16,2,13,2,1,2,0,1,10,10,3,3,1,111,1,3,2,0,0,79,1,3,1,2,4,1,22,45,0,11,0,4,7,18,2,9,1,5,7,0,17,1,10,5,0,2,4,8,13,16,38,11,5,55,1,3,0,48,3,1,2,16,1,18,6,370,3,3,10,4,0,1,0,6,4,0,3,1,2,19,2,3,2,0,30,11,186,1,1,2,15,1,30,1,1,1,1,5,24,166,2,4,1,11,1,15,5,0,3,1270,0,31,9,2,8,1,4,1,0,0,1,8,0,4,7,1,62,5,5,1,4,9,9,2,1,0,4,3,1,1,23,3,4,4,3,1,1,2,1,0,8,71,8
"76","09 Jun",51,0,0,7,22,12,1,16,2,10,0,7,3,16,2,13,3,1,2,0,1,10,10,3,3,1,113,1,3,2,0,0,81,1,3,1,2,4,1,24,48,2,11,0,4,7,18,2,9,1,5,7,0,17,1,10,5,0,2,4,8,16,16,38,12,5,55,1,3,0,48,3,1,2,16,1,18,6,382,3,4,11,4,0,1,0,6,4,0,3,1,2,20,2,3,2,0,30,13,190,1,1,2,17,1,32,1,1,1,1,5,24,166,2,5,1,11,2,15,5,0,3,1315,0,33,9,2,9,2,5,3,1,0,1,8,0,4,7,1,62,5,5,1,4,9,9,2,1,0,4,3,1,1,23,3,4,4,3,1,2,2,1,1,8,73,8
"77","10 Jun",51,0,0,7,22,12,1,16,2,11,0,7,3,16,2,14,3,1,2,0,1,10,10,3,3,1,114,1,3,2,0,0,83,1,3,1,2,4,1,25,48,2,12,0,4,7,18,2,9,1,6,8,0,17,1,10,5,0,2,4,8,16,16,38,12,5,56,1,3,0,48,3,1,2,16,1,18,6,391,3,4,11,5,0,1,0,6,4,0,3,1,2,20,2,3,2,0,30,13,193,1,1,2,19,1,32,1,1,1,1,5,24,169,2,5,1,11,2,15,5,0,3,1361,0,34,9,2,9,2,5,3,1,0,1,9,0,4,7,1,63,5,5,1,4,9,9,2,1,1,4,3,1,1,23,3,4,4,3,1,2,2,1,1,8,73,8
"78","11 Jun",51,0,1,7,23,12,1,17,2,11,0,7,3,17,2,15,3,1,4,0,1,10,10,3,3,1,118,1,3,2,0,0,85,1,3,1,2,4,1,26,51,2,12,0,4,7,18,2,9,1,6,8,0,17,1,10,5,0,2,4,9,18,17,38,12,5,56,1,3,0,53,3,1,2,16,1,18,6,398,3,4,12,5,0,1,0,6,5,0,3,1,3,20,2,3,2,0,30,13,194,1,1,2,19,1,33,1,1,1,1,5,24,171,2,5,1,11,2,15,6,0,3,1402,0,35,11,2,9,2,5,3,1,0,1,10,0,4,7,1,63,5,5,1,4,9,9,2,1,1,4,3,1,1,24,3,4,4,3,1,2,2,1,1,8,86,8
"79","12 Jun",51,0,1,7,24,12,1,17,2,11,0,7,3,17,2,15,3,1,5,0,1,10,10,3,3,1,118,1,3,2,0,0,85,1,3,1,2,4,1,27,52,2,12,0,4,7,18,2,9,1,7,8,0,17,1,10,5,0,2,4,9,19,17,40,12,5,57,1,3,1,53,3,1,2,18,1,18,6,401,3,4,12,5,0,1,0,6,5,0,3,1,3,21,2,3,2,0,30,13,195,1,1,2,19,1,33,1,1,1,1,6,24,173,2,5,1,11,2,15,6,0,3,1439,0,35,11,2,9,3,5,4,1,0,1,10,0,4,7,1,63,5,5,1,4,9,9,2,1,1,5,3,1,1,25,3,4,5,3,1,2,2,1,1,8,86,8
"80","13 Jun",51,0,1,7,24,12,1,17,2,12,0,7,3,19,2,15,3,1,5,0,1,10,10,3,3,1,122,1,3,2,0,0,85,1,3,1,2,4,1,28,53,2,13,0,4,7,18,2,9,1,8,8,0,19,1,10,5,0,2,4,9,19,17,41,12,5,58,1,3,1,53,3,1,2,18,1,18,6,409,3,4,13,5,0,1,0,6,5,0,3,1,3,21,3,3,2,0,30,13,199,1,1,3,19,1,34,1,1,2,1,6,26,175,2,5,1,11,2,15,6,0,3,1484,0,36,11,2,9,3,5,4,1,0,1,10,0,6,7,1,63,6,5,1,4,9,9,2,1,3,6,3,1,1,27,3,4,5,3,1,2,2,1,1,8,86,8
"81","14 Jun",51,0,1,7,24,12,1,17,2,12,0,7,3,19,2,16,3,1,5,0,1,10,10,3,3,1,122,1,3,2,0,0,85,1,3,1,2,5,1,28,57,2,14,0,4,7,18,2,9,1,8,9,0,20,1,10,5,0,2,4,9,20,17,41,12,5,58,1,3,1,53,3,1,2,18,1,18,6,415,3,4,13,6,0,1,0,6,5,0,3,1,3,22,3,3,3,0,30,13,199,1,1,3,19,1,36,1,1,2,1,6,26,176,2,5,1,12,2,15,6,1,3,1529,0,37,11,2,9,3,5,4,1,0,1,10,0,6,8,1,63,6,5,1,4,9,9,2,1,3,6,3,1,1,27,3,4,5,3,1,2,2,1,1,8,87,8
"82","15 Jun",52,0,1,8,24,12,1,17,2,12,0,8,3,19,2,16,3,1,5,0,1,10,10,3,3,1,123,1,3,2,0,0,85,1,3,1,3,5,1,30,58,2,15,0,4,7,18,2,9,1,8,9,0,20,1,10,5,0,2,4,9,20,17,41,12,5,58,1,3,1,53,4,1,2,19,1,18,6,418,3,4,13,6,0,1,0,6,5,0,3,1,3,23,3,3,3,0,30,13,203,1,1,3,19,1,36,2,1,2,1,6,26,176,2,5,1,12,2,15,6,1,3,1538,0,37,11,2,9,3,5,4,1,0,1,10,0,6,8,1,63,6,6,1,4,9,9,2,1,3,6,3,1,1,27,3,4,5,3,1,2,2,1,1,8,88,8
"83","16 Jun",52,0,1,8,24,12,1,17,2,12,0,8,3,20,2,18,4,1,6,0,1,11,10,3,3,1,125,1,3,2,0,0,85,1,3,2,3,5,1,31,60,2,15,0,4,7,18,2,9,1,8,9,0,20,1,11,5,0,2,4,9,21,17,41,12,5,58,1,3,1,55,4,1,2,19,1,18,6,430,3,4,13,6,1,1,0,6,5,0,3,1,3,23,3,3,3,0,30,16,205,1,1,3,20,1,36,2,3,2,1,7,26,176,3,5,1,14,2,15,6,1,3,1563,0,38,11,2,9,3,5,4,1,0,1,10,0,6,8,1,64,6,6,1,4,9,9,4,1,3,6,3,1,1,27,3,4,5,3,2,2,2,1,1,8,88,8
"84","17 Jun",52,0,1,9,24,12,1,17,2,13,0,8,3,20,2,19,4,1,6,0,1,12,10,3,3,1,125,1,3,2,0,0,86,1,3,2,3,5,1,31,62,2,15,0,4,8,18,2,9,1,10,9,0,20,1,11,5,0,2,4,9,21,18,42,13,5,58,1,3,1,56,4,1,2,19,1,20,6,431,3,4,13,8,1,1,0,6,6,0,3,1,3,23,3,3,3,0,31,16,205,1,1,3,22,1,36,2,3,2,1,7,26,179,3,5,1,14,2,15,6,1,3,1584,0,38,11,2,9,3,5,5,1,0,1,10,0,6,8,1,65,6,6,1,4,9,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,88,8
"85","18 Jun",52,0,1,9,24,15,1,17,2,14,0,8,3,20,2,19,5,1,6,0,1,12,10,3,3,1,126,1,3,2,0,0,86,1,3,2,3,6,1,33,62,2,15,0,4,9,18,2,9,1,10,9,0,20,1,11,5,0,2,4,11,22,18,42,13,5,58,1,3,1,57,4,1,2,20,1,20,6,443,3,4,13,8,1,1,0,6,6,0,3,1,3,24,3,3,3,0,31,17,206,1,1,3,23,1,36,2,3,2,1,7,26,181,3,5,1,16,2,15,6,1,3,1594,0,38,12,2,9,3,5,6,1,0,1,10,0,7,8,1,65,6,6,1,4,9,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,88,8
"86","19 Jun",52,1,1,10,24,15,1,17,2,14,0,8,3,20,2,19,5,1,6,0,2,12,11,4,3,1,126,1,3,2,0,0,86,2,3,2,3,6,1,33,63,2,15,1,4,9,18,2,9,1,10,9,0,20,1,11,5,0,2,4,11,22,18,42,13,5,58,1,3,1,60,5,1,2,20,1,20,7,446,3,4,15,8,1,2,0,6,6,0,3,1,3,25,3,3,4,0,31,17,207,1,1,3,23,1,37,2,4,2,1,7,26,182,3,5,2,16,2,15,6,1,3,1608,0,38,12,2,9,3,5,8,1,0,1,10,0,7,9,1,65,6,6,1,4,9,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,89,9
"87","20 Jun",53,1,1,10,25,15,1,17,3,15,0,8,3,20,2,19,5,1,6,0,3,12,11,4,3,1,131,1,3,2,0,0,86,2,3,2,3,6,1,33,65,2,15,1,4,10,18,2,9,1,10,9,0,21,1,11,5,0,2,4,11,23,18,42,13,5,58,1,3,1,60,6,1,2,20,1,20,7,449,3,4,15,8,1,2,0,6,6,0,3,1,3,25,3,3,4,0,31,17,208,1,1,3,23,1,38,2,4,2,1,7,26,182,3,5,2,17,2,15,6,1,3,1615,0,38,12,2,9,3,5,8,1,0,1,10,0,8,9,1,65,7,6,1,4,9,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,104,9
"88","21 Jun",53,1,1,10,26,15,1,17,3,15,0,8,3,20,2,19,5,1,7,0,3,12,11,4,3,1,132,1,3,3,0,0,87,2,3,2,3,6,1,33,72,2,16,1,4,10,20,2,9,1,10,9,0,21,1,11,5,1,2,4,11,23,18,43,14,5,59,1,3,1,60,6,1,2,20,1,20,7,455,3,4,15,8,1,2,0,6,6,0,3,1,3,26,3,3,4,0,31,18,208,1,1,3,25,1,39,2,4,2,1,7,26,182,3,5,2,20,2,15,6,1,3,1662,0,38,12,2,9,3,5,8,3,0,1,10,0,8,9,1,66,7,6,2,4,10,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,104,9
"89","22 Jun",53,1,1,11,26,15,1,17,3,15,0,8,3,20,2,19,5,1,7,0,3,12,11,4,3,1,132,1,3,3,0,1,89,2,3,2,3,6,1,33,73,2,16,1,4,11,20,2,9,1,10,9,0,21,1,11,5,1,2,4,11,25,18,43,15,5,60,1,3,1,60,6,1,2,21,1,20,7,457,3,4,15,8,1,2,0,6,6,0,3,1,3,27,3,3,4,0,31,19,208,1,1,3,26,1,39,2,4,2,1,7,26,183,3,5,2,21,2,15,6,1,3,1662,0,38,12,2,9,3,5,8,3,0,1,10,0,8,9,1,66,7,6,2,4,10,9,4,1,3,6,4,1,1,28,3,5,6,3,2,2,2,1,1,8,105,9
